Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Season,Review Rating,Shipping Type,Previous Purchases,Payment Method
3222,21,Female,T-shirt,Clothing,76,New Hampshire,Winter,3.2,Standard,28,Cash
3223,45,Female,Sunglasses,Accessories,84,Texas,Fall,4.6,Store Pickup,22,PayPal
3224,68,Female,Shirt,Clothing,65,Montana,Spring,3.9,Standard,36,Venmo
3225,37,Female,Hoodie,Clothing,80,Delaware,Winter,2.7,Free Shipping,18,PayPal
3226,53,Female,Blouse,Clothing,98,New Hampshire,Fall,3,Store Pickup,31,Credit Card
3227,57,Female,Sneakers,Footwear,71,Minnesota,Spring,3.3,Next Day Air,38,Bank Transfer
3228,28,Female,Scarf,Accessories,69,Alaska,Fall,2.7,Free Shipping,42,Debit Card
3229,37,Female,Jewelry,Accessories,95,Connecticut,Spring,4.6,2-Day Shipping,27,PayPal
3230,54,Female,Pants,Clothing,67,Connecticut,Fall,2.7,Express,24,Cash
3231,49,Female,Sneakers,Footwear,49,Kansas,Summer,2.5,Next Day Air,38,Debit Card
3232,62,Female,Shoes,Footwear,97,Nevada,Winter,4.4,Free Shipping,9,Credit Card
3233,45,Female,T-shirt,Clothing,34,Massachusetts,Spring,4,Next Day Air,19,Bank Transfer
3234,45,Female,Belt,Accessories,74,Indiana,Fall,3.8,Express,11,Debit Card
3235,49,Female,Jewelry,Accessories,96,Washington,Winter,2.5,2-Day Shipping,16,Debit Card
3236,27,Female,Belt,Accessories,68,Kansas,Summer,4,Free Shipping,18,Venmo
3237,63,Female,Belt,Accessories,84,South Carolina,Fall,4.1,Next Day Air,8,Cash
3238,61,Female,T-shirt,Clothing,57,Vermont,Summer,2.8,Express,4,Cash
3239,25,Female,Sneakers,Footwear,84,Wyoming,Fall,3.4,2-Day Shipping,37,Cash
3240,33,Female,Sunglasses,Accessories,32,Colorado,Fall,2.7,2-Day Shipping,30,Cash
3241,56,Female,Sandals,Footwear,37,West Virginia,Fall,3.8,2-Day Shipping,37,Bank Transfer
3242,50,Female,Handbag,Accessories,58,Connecticut,Summer,4.4,Store Pickup,30,PayPal
3243,45,Female,Socks,Clothing,74,Oregon,Fall,2.8,Express,17,Venmo
3244,45,Female,Hoodie,Clothing,99,Idaho,Summer,5,Store Pickup,11,Bank Transfer
3245,65,Female,Sweater,Clothing,81,Arkansas,Fall,4.7,Express,42,Credit Card
3246,63,Female,Pants,Clothing,76,Kansas,Fall,3.2,Next Day Air,20,Cash
3247,70,Female,Sneakers,Footwear,98,Michigan,Summer,2.9,Store Pickup,37,Cash
3248,53,Female,Gloves,Accessories,91,Arkansas,Summer,3.7,Express,12,PayPal
3249,22,Female,T-shirt,Clothing,79,Pennsylvania,Summer,4.2,Free Shipping,41,Bank Transfer
3250,26,Female,Backpack,Accessories,83,Virginia,Summer,3.4,Express,32,Credit Card
3251,23,Female,Coat,Outerwear,90,Minnesota,Spring,2.9,2-Day Shipping,15,Venmo
3252,25,Female,Coat,Outerwear,20,Nevada,Winter,3.7,Standard,39,Venmo
3253,69,Female,Sandals,Footwear,21,Montana,Spring,2.7,Store Pickup,48,Credit Card
3254,36,Female,Backpack,Accessories,60,Nebraska,Fall,3.2,2-Day Shipping,8,Venmo
3255,21,Female,Sweater,Clothing,31,Indiana,Winter,4.9,Store Pickup,11,Bank Transfer
3256,57,Female,Shorts,Clothing,40,New Jersey,Fall,2.8,Next Day Air,36,Bank Transfer
3257,60,Female,Sunglasses,Accessories,26,Wisconsin,Winter,4.7,Free Shipping,50,Venmo
3258,44,Female,Shirt,Clothing,98,Minnesota,Fall,3.3,Express,39,Venmo
3259,31,Female,Shoes,Footwear,51,New Jersey,Spring,4.3,Express,11,Credit Card
3260,57,Female,Hat,Accessories,95,Oklahoma,Fall,3.7,2-Day Shipping,5,Debit Card
3261,39,Female,Scarf,Accessories,36,Wisconsin,Summer,4.5,2-Day Shipping,7,Credit Card
3262,48,Female,Belt,Accessories,52,Rhode Island,Winter,3.4,Store Pickup,50,Debit Card
3263,42,Female,T-shirt,Clothing,35,Indiana,Spring,2.7,Standard,21,Cash
3264,56,Female,Shorts,Clothing,68,Vermont,Fall,4.4,Express,31,Debit Card
3265,28,Female,Pants,Clothing,50,Maine,Winter,4,Express,39,Cash
3266,40,Female,Sunglasses,Accessories,100,Alabama,Winter,3.2,Express,28,Credit Card
3267,49,Female,Coat,Outerwear,74,Alabama,Winter,4.2,Next Day Air,33,Bank Transfer
3268,37,Female,Hoodie,Clothing,45,Idaho,Winter,3,Store Pickup,42,Credit Card
3269,22,Female,Dress,Clothing,97,Arkansas,Fall,2.8,Free Shipping,5,Bank Transfer
3270,27,Female,Blouse,Clothing,60,Ohio,Winter,4.9,Express,25,Cash
3271,59,Female,Socks,Clothing,25,Illinois,Winter,4.7,Express,48,PayPal
3272,35,Female,Socks,Clothing,55,Nevada,Spring,4.4,Standard,30,Credit Card
3273,58,Female,Shoes,Footwear,99,Texas,Winter,3.1,Next Day Air,34,PayPal
3274,58,Female,Belt,Accessories,45,Nevada,Summer,2.6,Free Shipping,34,PayPal
3275,46,Female,Sweater,Clothing,20,Oklahoma,Spring,3.9,Store Pickup,14,Cash
3276,43,Female,Pants,Clothing,88,Alabama,Summer,2.6,2-Day Shipping,2,Debit Card
3277,39,Female,Scarf,Accessories,99,South Dakota,Summer,4,Store Pickup,41,PayPal
3278,59,Female,Skirt,Clothing,86,Texas,Spring,4.9,Store Pickup,3,Credit Card
3279,59,Female,Dress,Clothing,70,Montana,Summer,3.3,2-Day Shipping,18,Bank Transfer
3280,59,Female,Hat,Accessories,50,Wyoming,Fall,3,Express,1,Debit Card
3281,45,Female,Handbag,Accessories,57,New York,Winter,2.7,Next Day Air,5,PayPal
3282,27,Female,Pants,Clothing,69,Oregon,Winter,3.1,Free Shipping,41,Bank Transfer
3283,24,Female,T-shirt,Clothing,94,California,Fall,4.8,Next Day Air,5,Credit Card
3284,47,Female,Jacket,Outerwear,24,North Carolina,Spring,2.9,Express,10,Debit Card
3285,70,Female,Scarf,Accessories,79,Kentucky,Spring,4.5,2-Day Shipping,20,Venmo
3286,58,Female,Hat,Accessories,31,Hawaii,Fall,4.6,Free Shipping,11,Cash
3287,45,Female,Jacket,Outerwear,67,Illinois,Winter,5,Express,4,Venmo
3288,24,Female,Skirt,Clothing,63,West Virginia,Spring,4.3,2-Day Shipping,38,Credit Card
3289,67,Female,Handbag,Accessories,61,South Carolina,Spring,4.9,Next Day Air,19,Credit Card
3290,31,Female,Backpack,Accessories,50,Montana,Summer,4,2-Day Shipping,16,Venmo
3291,52,Female,Coat,Outerwear,82,North Dakota,Spring,3.1,Free Shipping,2,PayPal
3292,29,Female,Belt,Accessories,51,New Mexico,Fall,2.6,2-Day Shipping,11,Cash
3293,62,Female,Handbag,Accessories,23,Missouri,Spring,4.9,Standard,18,Bank Transfer
3294,19,Female,Coat,Outerwear,91,West Virginia,Spring,3.5,2-Day Shipping,47,Credit Card
3295,62,Female,Sweater,Clothing,60,South Carolina,Spring,4.5,Store Pickup,15,Bank Transfer
3296,70,Female,Blouse,Clothing,34,West Virginia,Summer,2.8,Next Day Air,15,Cash
3297,20,Female,Blouse,Clothing,23,Alaska,Spring,4.2,Next Day Air,47,Venmo
3298,67,Female,Belt,Accessories,82,West Virginia,Fall,4.1,Free Shipping,47,PayPal
3299,65,Female,Jacket,Outerwear,73,New Mexico,Fall,3.5,Express,6,Bank Transfer
3300,45,Female,Shorts,Clothing,32,South Dakota,Spring,4,2-Day Shipping,18,Venmo
3301,26,Female,Hat,Accessories,80,Oklahoma,Spring,4,Express,40,Bank Transfer
3302,36,Female,Pants,Clothing,58,Oklahoma,Summer,2.5,Free Shipping,31,Credit Card
3303,36,Female,Blouse,Clothing,82,Alabama,Winter,4.2,Standard,31,Venmo
3304,20,Female,Belt,Accessories,60,Mississippi,Summer,3.4,Next Day Air,4,Credit Card
3305,30,Female,Handbag,Accessories,79,Mississippi,Fall,4.8,Next Day Air,36,Bank Transfer
3306,34,Female,Hoodie,Clothing,41,Nebraska,Summer,4.9,Standard,31,PayPal
3307,63,Female,Jacket,Outerwear,39,Colorado,Summer,3.6,Store Pickup,6,Venmo
3308,18,Female,Scarf,Accessories,36,Pennsylvania,Winter,4,Store Pickup,1,Cash
3309,55,Female,Jeans,Clothing,70,Utah,Fall,2.6,Express,29,Cash
3310,48,Female,Handbag,Accessories,47,Massachusetts,Summer,3.1,Store Pickup,19,PayPal
3311,45,Female,Jacket,Outerwear,27,Iowa,Winter,3.6,Free Shipping,12,PayPal
3312,29,Female,Hat,Accessories,52,Florida,Summer,4,Express,18,Bank Transfer
3313,55,Female,Sneakers,Footwear,75,Louisiana,Summer,3.9,Next Day Air,45,Cash
3314,55,Female,Hat,Accessories,30,Kansas,Fall,3.9,Express,45,Credit Card
3315,55,Female,Socks,Clothing,94,Kansas,Spring,3.3,Standard,8,Credit Card
3316,48,Female,Scarf,Accessories,68,Kentucky,Summer,2.9,Standard,4,PayPal
3317,42,Female,Socks,Clothing,45,New Mexico,Summer,3.1,Free Shipping,5,Debit Card
3318,21,Female,Hat,Accessories,67,North Carolina,Summer,4.7,Standard,30,Cash
3319,45,Female,Jacket,Outerwear,46,North Dakota,Summer,3.9,Free Shipping,15,PayPal
3320,23,Female,Shorts,Clothing,31,North Dakota,Summer,4.3,Next Day Air,17,Credit Card
3321,66,Female,Blouse,Clothing,44,Illinois,Fall,4.2,2-Day Shipping,45,Cash
3322,32,Female,Coat,Outerwear,100,Maine,Winter,4.3,Next Day Air,3,Venmo
3323,52,Female,Sweater,Clothing,92,Indiana,Winter,4.6,Next Day Air,43,PayPal
3324,54,Female,Handbag,Accessories,78,North Dakota,Winter,3.8,Free Shipping,4,Credit Card
3325,37,Female,T-shirt,Clothing,32,Missouri,Fall,3.3,Standard,41,Venmo
3326,29,Female,Sandals,Footwear,97,Alaska,Fall,3.7,2-Day Shipping,16,Venmo
3327,47,Female,Gloves,Accessories,95,North Dakota,Summer,4.3,Standard,10,Debit Card
3328,47,Female,Shorts,Clothing,64,Connecticut,Spring,4.1,Express,2,Debit Card
3329,42,Female,Sandals,Footwear,35,Wisconsin,Spring,3.2,Free Shipping,11,Cash
3330,34,Female,Backpack,Accessories,54,New Jersey,Winter,3.8,Express,1,Debit Card
3331,38,Female,Sneakers,Footwear,96,Missouri,Spring,3.2,2-Day Shipping,41,Bank Transfer
3332,55,Female,Sunglasses,Accessories,58,California,Summer,3.5,Free Shipping,39,PayPal
3333,27,Female,T-shirt,Clothing,23,Washington,Summer,3.1,2-Day Shipping,1,PayPal
3334,55,Female,Jeans,Clothing,35,Minnesota,Spring,4.2,Express,3,PayPal
3335,66,Female,Shirt,Clothing,23,California,Summer,3.4,Free Shipping,21,Credit Card
3336,44,Female,Hat,Accessories,94,Texas,Winter,3.5,Express,48,Bank Transfer
3337,39,Female,Blouse,Clothing,45,Montana,Fall,4,Free Shipping,24,Debit Card
3338,23,Female,Jacket,Outerwear,23,Arizona,Winter,4.4,2-Day Shipping,45,Bank Transfer
3339,29,Female,Skirt,Clothing,94,Minnesota,Winter,2.9,2-Day Shipping,46,Credit Card
3340,20,Female,Gloves,Accessories,99,Nebraska,Fall,3.6,Store Pickup,35,Cash
3341,42,Female,T-shirt,Clothing,36,Virginia,Fall,4.4,Free Shipping,47,Credit Card
3342,55,Female,Jacket,Outerwear,50,Connecticut,Summer,4.5,Standard,35,Credit Card
3343,66,Female,Jacket,Outerwear,81,New Jersey,Spring,3.8,Free Shipping,45,Credit Card
3344,24,Female,Shorts,Clothing,31,Kentucky,Winter,3.6,2-Day Shipping,6,Cash
3345,62,Female,Hat,Accessories,48,Washington,Fall,4.3,Free Shipping,20,Cash
3346,28,Female,Handbag,Accessories,91,Florida,Summer,4,2-Day Shipping,3,Venmo
3347,30,Female,Jeans,Clothing,99,Oklahoma,Summer,3.4,Express,30,Venmo
3348,22,Female,Shoes,Footwear,70,Iowa,Summer,4.4,Standard,28,PayPal
3349,28,Female,T-shirt,Clothing,74,New Hampshire,Winter,2.8,Standard,15,Cash
3350,35,Female,Jewelry,Accessories,79,Georgia,Fall,2.8,Store Pickup,29,PayPal
3351,45,Female,Handbag,Accessories,33,Mississippi,Fall,4.9,2-Day Shipping,15,Cash
3352,43,Female,Shirt,Clothing,49,New Hampshire,Spring,4.2,2-Day Shipping,18,Bank Transfer
3353,55,Female,Belt,Accessories,96,Washington,Summer,2.9,Next Day Air,7,Bank Transfer
3354,31,Female,Dress,Clothing,66,Ohio,Fall,4.6,Free Shipping,19,Credit Card
3355,42,Female,Skirt,Clothing,45,Maryland,Fall,2.8,Next Day Air,15,PayPal
3356,40,Female,Blouse,Clothing,28,Delaware,Spring,2.6,Store Pickup,3,Bank Transfer
3357,39,Female,Jeans,Clothing,48,Tennessee,Summer,3.5,Store Pickup,13,PayPal
3358,41,Female,Hoodie,Clothing,67,Arkansas,Winter,3.5,Free Shipping,37,Credit Card
3359,56,Female,T-shirt,Clothing,59,Tennessee,Fall,3.4,2-Day Shipping,26,Cash
3360,43,Female,Sunglasses,Accessories,74,New Hampshire,Fall,3.9,Next Day Air,29,Debit Card
3361,22,Female,Jacket,Outerwear,81,Minnesota,Spring,3.3,2-Day Shipping,47,Cash
3362,47,Female,Shoes,Footwear,26,Florida,Spring,4.1,Free Shipping,47,Credit Card
3363,50,Female,Handbag,Accessories,61,Tennessee,Summer,3,Next Day Air,48,Venmo
3364,58,Female,Sweater,Clothing,23,California,Winter,3,Next Day Air,46,Bank Transfer
3365,50,Female,Scarf,Accessories,33,Oregon,Fall,3.2,Standard,7,Credit Card
3366,43,Female,Skirt,Clothing,58,Tennessee,Fall,3.9,Express,45,Credit Card
3367,38,Female,Gloves,Accessories,65,North Carolina,Spring,3.6,2-Day Shipping,47,Debit Card
3368,44,Female,T-shirt,Clothing,48,Tennessee,Summer,3.1,Store Pickup,6,Venmo
3369,30,Female,Sandals,Footwear,25,Nebraska,Spring,4.8,Express,29,Bank Transfer
3370,47,Female,Sweater,Clothing,51,Maine,Winter,3.8,2-Day Shipping,42,Cash
3371,30,Female,Belt,Accessories,31,Illinois,Summer,2.8,Store Pickup,46,Cash
3372,49,Female,Hoodie,Clothing,99,Colorado,Winter,4,Next Day Air,28,PayPal
3373,56,Female,Socks,Clothing,25,Pennsylvania,Winter,4.6,Free Shipping,14,Credit Card
3374,70,Female,Sandals,Footwear,52,Minnesota,Spring,3.5,Store Pickup,12,Debit Card
3375,22,Female,Blouse,Clothing,47,Nevada,Spring,3.7,2-Day Shipping,41,Debit Card
3376,51,Female,Boots,Footwear,98,Connecticut,Fall,4.9,Express,8,Credit Card
3377,22,Female,Hat,Accessories,46,Ohio,Winter,4.1,Store Pickup,24,Cash
3378,37,Female,Shirt,Clothing,32,Kentucky,Winter,4.6,Next Day Air,18,PayPal
3379,49,Female,Shorts,Clothing,75,Minnesota,Fall,4.5,Next Day Air,6,Cash
3380,61,Female,Handbag,Accessories,51,Tennessee,Summer,5,Store Pickup,40,Cash
3381,41,Female,Dress,Clothing,52,North Dakota,Summer,3.8,Standard,6,PayPal
3382,57,Female,Hat,Accessories,66,Minnesota,Winter,4.7,Standard,27,Credit Card
3383,34,Female,Sweater,Clothing,35,Nebraska,Spring,2.8,Express,2,Bank Transfer
3384,27,Female,Coat,Outerwear,43,Delaware,Fall,2.6,Next Day Air,39,Venmo
3385,39,Female,Hoodie,Clothing,24,Minnesota,Summer,3.8,Free Shipping,9,Venmo
3386,62,Female,Jewelry,Accessories,83,Rhode Island,Winter,2.8,Standard,16,Credit Card
3387,34,Female,T-shirt,Clothing,62,Michigan,Fall,2.6,2-Day Shipping,36,Cash
3388,53,Female,Pants,Clothing,78,New Jersey,Spring,3.4,2-Day Shipping,2,Credit Card
3389,35,Female,Sweater,Clothing,61,South Dakota,Spring,4.5,Store Pickup,21,Credit Card
3390,38,Female,Pants,Clothing,57,North Carolina,Fall,3.8,Free Shipping,39,Venmo
3391,32,Female,Socks,Clothing,70,Oregon,Summer,3,Next Day Air,38,PayPal
3392,47,Female,Hoodie,Clothing,57,Montana,Fall,3.7,2-Day Shipping,6,Debit Card
3393,53,Female,Scarf,Accessories,74,New Jersey,Winter,4.4,Free Shipping,6,Venmo
3394,60,Female,Dress,Clothing,90,Arizona,Fall,3.1,Next Day Air,50,Debit Card
3395,31,Female,Sandals,Footwear,98,Vermont,Spring,4.2,Store Pickup,9,PayPal
3396,44,Female,Dress,Clothing,43,Colorado,Winter,3.1,Free Shipping,15,Debit Card
3397,29,Female,Pants,Clothing,37,Tennessee,Winter,5,Next Day Air,5,PayPal
3398,19,Female,Blouse,Clothing,38,New Jersey,Summer,2.7,Standard,13,Bank Transfer
3399,54,Female,Jeans,Clothing,60,Montana,Winter,3.8,Standard,44,Cash
3400,40,Female,Pants,Clothing,55,Montana,Winter,3.3,Standard,36,Debit Card
3401,39,Female,Sunglasses,Accessories,51,Nevada,Fall,4.8,Free Shipping,18,Venmo
3402,44,Female,Backpack,Accessories,71,Nevada,Winter,3.4,Standard,39,Credit Card
3403,22,Female,Hoodie,Clothing,61,Louisiana,Spring,4.4,2-Day Shipping,11,PayPal
3404,30,Female,Boots,Footwear,65,Illinois,Summer,3.9,Standard,1,Cash
3405,69,Female,Gloves,Accessories,34,South Carolina,Fall,3.9,2-Day Shipping,34,Credit Card
3406,28,Female,Blouse,Clothing,87,Washington,Summer,4.2,Store Pickup,47,Bank Transfer
3407,57,Female,Sweater,Clothing,79,Nebraska,Spring,4,Store Pickup,24,Venmo
3408,46,Female,Dress,Clothing,46,Alabama,Spring,2.6,Store Pickup,20,Cash
3409,48,Female,Socks,Clothing,72,Montana,Summer,4.4,Standard,11,Bank Transfer
3410,24,Female,Shirt,Clothing,93,Minnesota,Summer,3.2,Next Day Air,3,Credit Card
3411,50,Female,Sandals,Footwear,76,Ohio,Summer,4.3,Free Shipping,38,Bank Transfer
3412,29,Female,Shoes,Footwear,56,New York,Winter,4.9,2-Day Shipping,45,Cash
3413,61,Female,Sandals,Footwear,83,Indiana,Fall,3.8,Store Pickup,31,Venmo
3414,34,Female,Gloves,Accessories,90,Delaware,Winter,2.5,Express,16,PayPal
3415,27,Female,Boots,Footwear,94,Connecticut,Spring,4.9,Next Day Air,3,Bank Transfer
3416,38,Female,Blouse,Clothing,68,New York,Fall,3,2-Day Shipping,15,Bank Transfer
3417,25,Female,Sandals,Footwear,53,Alabama,Spring,3.2,Store Pickup,11,Bank Transfer
3418,54,Female,Coat,Outerwear,35,Massachusetts,Summer,2.9,2-Day Shipping,22,Debit Card
3419,53,Female,Jacket,Outerwear,30,South Carolina,Summer,2.8,Free Shipping,35,Debit Card
3420,23,Female,Jewelry,Accessories,26,West Virginia,Winter,3.1,Store Pickup,5,Venmo
3421,19,Female,Hat,Accessories,60,Kentucky,Winter,3.4,Express,35,PayPal
3422,57,Female,Shoes,Footwear,30,New Jersey,Summer,2.9,Free Shipping,27,PayPal
3423,19,Female,Coat,Outerwear,91,New York,Winter,3.2,Next Day Air,9,Venmo
3424,33,Female,Boots,Footwear,71,Massachusetts,Spring,3.8,Next Day Air,21,PayPal
3425,33,Female,Scarf,Accessories,64,Florida,Summer,3.6,2-Day Shipping,23,Credit Card
3426,38,Female,Hat,Accessories,54,Michigan,Summer,4.3,Next Day Air,3,Debit Card
3427,47,Female,Socks,Clothing,35,Oregon,Fall,4.8,2-Day Shipping,31,Credit Card
3428,39,Female,T-shirt,Clothing,38,Michigan,Winter,2.5,Store Pickup,44,Cash
3429,32,Female,Jewelry,Accessories,69,Washington,Fall,2.5,Next Day Air,20,Venmo
3430,27,Female,Skirt,Clothing,96,Alaska,Winter,4.6,Express,34,Debit Card
3431,67,Female,Socks,Clothing,73,Montana,Winter,4.2,Next Day Air,17,Bank Transfer
3432,46,Female,Belt,Accessories,49,New Mexico,Summer,4.2,Express,20,Venmo
3433,36,Female,Boots,Footwear,44,Connecticut,Summer,4.8,2-Day Shipping,46,PayPal
3434,62,Female,Socks,Clothing,93,Alaska,Spring,4.5,Free Shipping,28,PayPal
3435,31,Female,Pants,Clothing,72,Ohio,Summer,3.3,2-Day Shipping,6,Venmo
3436,68,Female,Socks,Clothing,91,Montana,Summer,2.7,2-Day Shipping,50,Debit Card
3437,57,Female,Belt,Accessories,83,Nebraska,Winter,2.8,2-Day Shipping,41,Bank Transfer
3438,22,Female,Jacket,Outerwear,62,Oklahoma,Winter,3.5,2-Day Shipping,50,PayPal
3439,26,Female,Shirt,Clothing,71,Kentucky,Fall,3,Store Pickup,33,Credit Card
3440,43,Female,Gloves,Accessories,93,Idaho,Summer,4.5,Express,25,Venmo
3441,45,Female,Handbag,Accessories,63,Maryland,Fall,4.3,2-Day Shipping,2,PayPal
3442,64,Female,Sweater,Clothing,96,Tennessee,Fall,4.1,Standard,15,Credit Card
3443,28,Female,Skirt,Clothing,78,Michigan,Spring,4.3,Next Day Air,12,PayPal
3444,47,Female,Dress,Clothing,24,Tennessee,Summer,5,Free Shipping,28,Cash
3445,53,Female,Pants,Clothing,63,Rhode Island,Summer,3.8,2-Day Shipping,12,Bank Transfer
3446,42,Female,Hat,Accessories,58,Florida,Fall,4.9,Standard,3,Debit Card
3447,51,Female,Boots,Footwear,55,Louisiana,Spring,5,2-Day Shipping,20,Cash
3448,62,Female,Sandals,Footwear,58,Arkansas,Fall,4.3,Express,3,Bank Transfer
3449,18,Female,Coat,Outerwear,28,Kentucky,Winter,4.1,Express,32,Bank Transfer
3450,48,Female,Blouse,Clothing,37,Kansas,Spring,4.5,Standard,35,Cash
3451,20,Female,Shorts,Clothing,78,Vermont,Spring,3.6,Store Pickup,31,PayPal
3452,32,Female,Blouse,Clothing,73,Nevada,Fall,3,Free Shipping,13,Credit Card
3453,26,Female,Jacket,Outerwear,20,Oklahoma,Spring,3.7,Next Day Air,3,Venmo
3454,31,Female,Shirt,Clothing,60,Alabama,Winter,4.3,Standard,48,Venmo
3455,55,Female,Handbag,Accessories,71,Louisiana,Fall,4.6,Store Pickup,15,PayPal
3456,49,Female,T-shirt,Clothing,89,Ohio,Fall,4.7,Standard,13,Venmo
3457,42,Female,Hoodie,Clothing,53,Texas,Fall,4.6,Express,21,Venmo
3458,64,Female,Jewelry,Accessories,87,Maryland,Summer,3,Express,29,Cash
3459,68,Female,Jewelry,Accessories,37,West Virginia,Spring,3.4,Standard,24,Venmo
3460,68,Female,Hoodie,Clothing,37,Ohio,Fall,3.8,Express,21,PayPal
3461,41,Female,Scarf,Accessories,78,Indiana,Spring,3.1,Express,5,Bank Transfer
3462,51,Female,Shoes,Footwear,23,Wyoming,Spring,4.4,Standard,47,Cash
3463,44,Female,Jeans,Clothing,73,Michigan,Spring,4.5,Standard,34,Credit Card
3464,27,Female,Jewelry,Accessories,27,Maine,Fall,2.8,2-Day Shipping,45,PayPal
3465,36,Female,Coat,Outerwear,59,Utah,Winter,2.7,Next Day Air,12,PayPal
3466,19,Female,Backpack,Accessories,53,Iowa,Spring,3.4,Standard,31,Debit Card
3467,49,Female,Socks,Clothing,42,Maryland,Summer,4.6,Standard,43,Bank Transfer
3468,18,Female,Scarf,Accessories,45,Texas,Fall,5,Next Day Air,5,Credit Card
3469,36,Female,Sunglasses,Accessories,89,Ohio,Winter,3.5,Standard,36,Debit Card
3470,36,Female,Socks,Clothing,85,North Dakota,Fall,3.3,Store Pickup,12,Cash
3471,19,Female,Coat,Outerwear,69,West Virginia,Summer,4.5,Free Shipping,31,Cash
3472,43,Female,Sandals,Footwear,66,North Carolina,Spring,3.1,Store Pickup,31,Cash
3473,31,Female,Blouse,Clothing,42,Georgia,Summer,4,Free Shipping,15,Debit Card
3474,63,Female,Dress,Clothing,40,Kansas,Spring,2.5,Express,11,Cash
3475,41,Female,Pants,Clothing,82,Maine,Winter,4.4,Store Pickup,18,Venmo
3476,48,Female,Sneakers,Footwear,88,South Carolina,Spring,4.4,Express,9,Cash
3477,68,Female,Boots,Footwear,99,South Carolina,Summer,3.2,Free Shipping,11,Cash
3478,53,Female,Handbag,Accessories,85,Kentucky,Spring,3.8,Store Pickup,38,Debit Card
3479,36,Female,Handbag,Accessories,57,Arizona,Fall,4.6,Store Pickup,42,PayPal
3480,46,Female,Sweater,Clothing,56,New York,Summer,4.9,Standard,41,Cash
3481,21,Female,Sandals,Footwear,79,New Hampshire,Winter,3.5,Free Shipping,45,PayPal
3482,52,Female,Socks,Clothing,67,Ohio,Summer,3.4,Store Pickup,41,Debit Card
3483,66,Female,Gloves,Accessories,61,Hawaii,Winter,3.9,Next Day Air,35,Debit Card
3484,19,Female,Hoodie,Clothing,37,Texas,Winter,3.9,Express,21,Credit Card
3485,44,Female,Dress,Clothing,75,Illinois,Fall,4.2,Free Shipping,13,Credit Card
3486,50,Female,Shirt,Clothing,21,Massachusetts,Winter,3.4,Standard,23,Debit Card
3487,51,Female,Shorts,Clothing,89,North Carolina,Winter,4.9,Standard,6,PayPal
3488,25,Female,Sandals,Footwear,24,West Virginia,Fall,2.9,Store Pickup,39,Bank Transfer
3489,62,Female,Sweater,Clothing,27,Delaware,Spring,4.9,Store Pickup,7,Cash
3490,48,Female,Dress,Clothing,26,Idaho,Summer,4.6,2-Day Shipping,32,PayPal
3491,62,Female,Boots,Footwear,82,Oregon,Spring,3.6,Store Pickup,43,Credit Card
3492,22,Female,Pants,Clothing,28,Maine,Winter,4.3,Express,15,Cash
